request_num,latency_ms
616,0.12111663818359375
617,0.13136863708496094
618,0.10919570922851562
619,0.10657310485839844
620,0.0972747802734375
621,0.11992454528808594
622,0.1201629638671875
623,0.12302398681640625
624,0.07605552673339844
625,0.13208389282226562
626,0.118255615234375
627,0.10585784912109375
628,0.1518726348876953
629,0.11515617370605469
630,0.10919570922851562
631,0.11086463928222656
632,0.1125335693359375
633,0.11324882507324219
634,0.10967254638671875
635,0.13208389282226562
636,0.11014938354492188
637,0.10657310485839844
638,0.10943412780761719
639,0.10752677917480469
640,0.10895729064941406
641,0.1468658447265625
642,0.11014938354492188
643,0.10657310485839844
644,0.14019012451171875
645,0.1087188720703125
646,0.11014938354492188
647,0.1239776611328125
648,0.10514259338378906
649,0.10609626770019531
650,0.1068115234375
651,0.10704994201660156
652,0.10848045349121094
653,0.10728836059570312
654,0.141143798828125
655,0.1087188720703125
656,0.10561943054199219
657,0.13256072998046875
658,0.10848045349121094
659,0.10561943054199219
660,0.12159347534179688
661,0.11467933654785156
662,0.10347366333007812
663,0.09894371032714844
664,0.1266002655029297
665,0.10013580322265625
666,0.1251697540283203
667,0.12326240539550781
668,0.12278556823730469
669,0.12087821960449219
670,0.12636184692382812
671,0.12636184692382812
672,0.11682510375976562
673,0.1277923583984375
674,0.10752677917480469
675,0.09226799011230469
676,0.09751319885253906
677,0.09965896606445312
678,0.08940696716308594
679,0.08368492126464844
680,0.080108642578125
681,0.08225440979003906
682,0.08273124694824219
683,0.07319450378417969
684,0.07700920104980469
685,0.08249282836914062
686,0.07677078247070312
687,0.10824203491210938
688,0.07295608520507812
689,0.06842613220214844
690,0.07152557373046875
691,0.05888938903808594
692,0.09679794311523438
693,0.041961669921875
694,0.08225440979003906
695,0.09799003601074219
696,0.05888938903808594
697,0.09822845458984375
698,0.09846687316894531
699,0.095367431640625
700,0.12755393981933594
701,0.10371208190917969
702,0.10919570922851562
703,0.10275840759277344
704,0.10561943054199219
705,0.10657310485839844
706,0.10275840759277344
707,0.10609626770019531
708,0.11396408081054688
709,0.0858306884765625
